External ID,Name,Product Type,Sales Price,Cost,Weight,Sales Description,Product Attributes / Attribute,Product Attributes / Values
adams_tmpl_leva_lv_24b11210_100,Leva LV-24B11210-100,Goods,173.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Color,Azul
adams_tmpl_leva_lv_24b11210_100,Leva LV-24B11210-100,Goods,173.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Marca,Bruno Cassini
adams_tmpl_leva_lv_24b11210_100,Leva LV-24B11210-100,Goods,173.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,50
adams_tmpl_chaleco_milano_blanco,CHALECO MILANO BLANCO,Goods,52.09,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Blanco
adams_tmpl_chaleco_milano_blanco,CHALECO MILANO BLANCO,Goods,52.09,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_t_shirt_stretch_green_mint,T SHIRT STRETCH GREEN MINT,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Verde
adams_tmpl_t_shirt_stretch_green_mint,T SHIRT STRETCH GREEN MINT,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,S"
adams_tmpl_bodysuite_stretch_azul,BODYSUITE STRETCH AZUL,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Azul
adams_tmpl_bodysuite_stretch_azul,BODYSUITE STRETCH AZUL,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,S"
adams_tmpl_bodysuite_stretch_white,BODYSUITE STRETCH WHITE,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Blanco
adams_tmpl_bodysuite_stretch_white,BODYSUITE STRETCH WHITE,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"M,S"
adams_tmpl_bodysuite_stretch_vino,BODYSUITE STRETCH VINO,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Vino
adams_tmpl_bodysuite_stretch_vino,BODYSUITE STRETCH VINO,Goods,23.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S,XS"
adams_tmpl_chaleco_milano_print,CHALECO MILANO PRINT,Goods,52.09,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S,XS"
adams_tmpl_pantalon_milano_print,PANTALON MILANO PRINT,Goods,67.74,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"M,S,XS"
adams_tmpl_pantalon_roma_celeste,PANTALON ROMA CELESTE,Goods,60.78,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"L,M,S,XS"
adams_tmpl_pantalon_roma_azul,PANTALON ROMA AZUL,Goods,60.78,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Color,Azul
adams_tmpl_pantalon_roma_azul,PANTALON ROMA AZUL,Goods,60.78,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"L,M,S,XL,XS"
adams_tmpl_camisa_m_l_firenze_celeste,CAMISA M/L FIRENZE CELESTE,Goods,65.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S,XS"
adams_tmpl_camisa_m_l_firenze_azul,CAMISA M/L FIRENZE AZUL,Goods,65.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Azul
adams_tmpl_camisa_m_l_firenze_azul,CAMISA M/L FIRENZE AZUL,Goods,65.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S,XS"
adams_tmpl_pa_uelo_rosado_puntos_negros,PAÑUELO ROSADO PUNTOS NEGROS,Goods,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color,Negro
adams_tmpl_h_corbata_p_caballeros_azul_labrado_rombo,H. CORBATA P/CABALLEROS AZUL LABRADO ROMBO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Azul
adams_tmpl_h_corbata_p_caballeros_rosado_puntos_negros,H. CORBATA P/CABALLEROS ROSADO PUNTOS NEGROS,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Negro
adams_tmpl_h_corbata_p_caballeros_vino_puntos_rombo,H. CORBATA P/CABALLEROS VINO PUNTOS ROMBO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Vino
adams_tmpl_h_corbata_p_caballeros_negro_labrado,H. CORBATA P/CABALLEROS NEGRO LABRADO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Negro
adams_tmpl_h_corbata_p_caballeros_azul_labrada,H. CORBATA P/CABALLEROS AZUL LABRADA,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Azul
adams_tmpl_h_corbata_p_caballeros_verde_labrada,H. CORBATA P/CABALLEROS VERDE LABRADA,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Verde
adams_tmpl_h_corbata_p_caballeros_gris_labrada,H. CORBATA P/CABALLEROS GRIS LABRADA ,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Gris
adams_tmpl_h_corbata_p_caballeros_vino_labrado,H. CORBATA P/CABALLEROS VINO LABRADO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Vino
adams_tmpl_h_corbata_p_caballeros_negro_apliques_rojos,H. CORBATA P/CABALLEROS NEGRO APLIQUES ROJOS,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Multicolor
adams_tmpl_h_corbata_p_caballeros_negro_puntos_blanco,H. CORBATA P/CABALLEROS NEGRO PUNTOS BLANCO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Multicolor
adams_tmpl_h_corbata_p_caballeros_azul_labrado,H. CORBATA P/CABALLEROS AZUL LABRADO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Azul
adams_tmpl_h_corbata_p_caballeros_vino_aplique_cuadros,H. CORBATA P/CABALLEROS VINO APLIQUE CUADROS,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Vino
adams_tmpl_h_corbata_p_caballeros_blanco_puntos_negros,H. CORBATA P/CABALLEROS BLANCO PUNTOS NEGROS,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Multicolor
adams_tmpl_h_corbata_p_caballeros_vino_labrada,H. CORBATA P/CABALLEROS VINO LABRADA,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Vino
adams_tmpl_h_corbata_p_caballeros_azul_marino_labrado,H. CORBATA P/CABALLEROS AZUL MARINO LABRADO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Azul
adams_tmpl_h_corbata_p_caballeros_gris_puntos_rombo,H. CORBATA P/CABALLEROS GRIS PUNTOS ROMBO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Gris
adams_tmpl_pa_uelo_negro_puntos_blancos,PAÑUELO NEGRO PUNTOS BLANCOS,Goods,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color,Multicolor
adams_tmpl_h_corbata_p_caballeros_gris_labrada_puntos,H. CORBATA P/CABALLEROS GRIS LABRADA PUNTOS,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Gris
adams_tmpl_h_corbata_p_caballeros_azul_labrado_puntos,H. CORBATA P/CABALLEROS AZUL LABRADO PUNTOS,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Azul
adams_tmpl_h_corbata_p_caballeros_lineas_verdes_celestes,H. CORBATA P/CABALLEROS LINEAS VERDES - CELESTES,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Verde
adams_tmpl_h_corbata_p_caballeros_azul_marino,H. CORBATA P/CABALLEROS AZUL MARINO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Azul
adams_tmpl_h_corbata_p_caballeros_vino,H. CORBATA P/CABALLEROS VINO,Goods,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color,Vino
adams_tmpl_vestido_milena_green,VESTIDO MILENA GREEN,Goods,52.96,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color,Verde
adams_tmpl_vestido_milena_green,VESTIDO MILENA GREEN,Goods,52.96,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Talla,M
adams_tmpl_camisa_p_h_m_l_dk_olive_long_beach,CAMISA P/H M/L DK. OLIVE LONG BEACH,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_m_c_p_h_brilliant_white_cubavera,CAMISA M/C P/H BRILLIANT WHITE CUBAVERA,Goods,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Blanco
adams_tmpl_camisa_m_c_p_h_brilliant_white_cubavera,CAMISA M/C P/H BRILLIANT WHITE CUBAVERA,Goods,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_p_h_m_c_brilliant_white_cubavera,CAMISA P/H M/C BRILLIANT WHITE CUBAVERA,Goods,106.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Blanco
adams_tmpl_camisa_p_h_m_c_brilliant_white_cubavera,CAMISA P/H M/C BRILLIANT WHITE CUBAVERA,Goods,106.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_leva_fa_35_1071_sd,Leva FA-35-1071-SD,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,"36,38,40,42,44,46"
adams_tmpl_camisa_m_c_p_h_egret_cubavera,CAMISA M/C P/H EGRET CUBAVERA,Goods,85.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_leva_fa_35_1071_wi,Leva FA-35-1071-WI,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Color,Vino
adams_tmpl_leva_fa_35_1071_wi,Leva FA-35-1071-WI,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,"36,38,40,42,44,46"
adams_tmpl_leva_fa_35_1073_sk,Leva FA-35-1073-SK,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,"36,38,40,42,44,46"
adams_tmpl_leva_fa_35_1073_wi,Leva FA-35-1073-WI,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Color,Vino
adams_tmpl_leva_fa_35_1073_wi,Leva FA-35-1073-WI,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,"36,38,40,42,44,46"
adams_tmpl_camisa_p_h_m_l_white_long_beach,CAMISA P/H M/L WHITE LONG BEACH,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Blanco
adams_tmpl_camisa_p_h_m_l_white_long_beach,CAMISA P/H M/L WHITE LONG BEACH,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,XL"
adams_tmpl_camisa_p_h_m_c_navy_long_beach,CAMISA P/H M/C NAVY LONG BEACH,Goods,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Azul Marino
adams_tmpl_camisa_p_h_m_c_navy_long_beach,CAMISA P/H M/C NAVY LONG BEACH,Goods,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S"
adams_tmpl_camisa_p_h_m_c_ivory_long_beach,CAMISA P/H M/C IVORY LONG BEACH,Goods,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"M,S,XL"
adams_tmpl_camisa_p_h_m_c_white_long_beach,CAMISA P/H M/C WHITE LONG BEACH,Goods,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Blanco
adams_tmpl_camisa_p_h_m_c_white_long_beach,CAMISA P/H M/C WHITE LONG BEACH,Goods,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"M,S,XL"
adams_tmpl_terno_fa_20_678u_ch,Terno FA-20-678U-CH,Goods,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla,"30,32,34,38,40"
adams_tmpl_leva_fa_35_1073_nv,Leva FA-35-1073-NV,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Color,Azul Marino
adams_tmpl_leva_fa_35_1073_nv,Leva FA-35-1073-NV,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,"36,38,40,42,44,46"
adams_tmpl_camisa_p_h_m_l_navy_long_beach,CAMISA P/H M/L NAVY LONG BEACH,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Azul Marino
adams_tmpl_camisa_p_h_m_l_navy_long_beach,CAMISA P/H M/L NAVY LONG BEACH,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_leva_fa_35_1071_ht,Leva FA-35-1071-HT,Goods,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,"36,38,42,44"
adams_tmpl_camisa_p_h_m_c_lt_blue_cubavera,CAMISA P/H M/C LT. BLUE CUBAVERA,Goods,90.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Azul
adams_tmpl_camisa_p_h_m_c_lt_blue_cubavera,CAMISA P/H M/C LT. BLUE CUBAVERA,Goods,90.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_p_h_m_c_white_cubavera,CAMISA P/H M/C WHITE CUBAVERA,Goods,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Blanco
adams_tmpl_camisa_p_h_m_c_white_cubavera,CAMISA P/H M/C WHITE CUBAVERA,Goods,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_p_h_m_l_bright_white_cubavera,CAMISA P/H M/L BRIGHT WHITE CUBAVERA,Goods,112.96,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Blanco
adams_tmpl_camisa_p_h_m_l_bright_white_cubavera,CAMISA P/H M/L BRIGHT WHITE CUBAVERA,Goods,112.96,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL,XXL"
adams_tmpl_camisa_p_h_m_l_cashemere_blue_cubavera,CAMISA P/H M/L CASHEMERE BLUE CUBAVERA,Goods,112.96,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Azul
adams_tmpl_camisa_p_h_m_l_cashemere_blue_cubavera,CAMISA P/H M/L CASHEMERE BLUE CUBAVERA,Goods,112.96,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S"
adams_tmpl_camisa_p_h_m_c_aqcua_cubavera,CAMISA P/H M/C AQCUA CUBAVERA,Goods,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_p_h_m_c_clear_sky_cubavera,CAMISA P/H M/C CLEAR SKY CUBAVERA,Goods,106.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_p_h_m_c_dream_blue_cubavera,CAMISA P/H M/C DREAM BLUE CUBAVERA,Goods,93.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Azul
adams_tmpl_camisa_p_h_m_c_dream_blue_cubavera,CAMISA P/H M/C DREAM BLUE CUBAVERA,Goods,93.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_p_h_m_c_bright_white_cubavera,CAMISA P/H M/C BRIGHT WHITE CUBAVERA,Goods,112.96,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Blanco
adams_tmpl_camisa_p_h_m_c_bright_white_cubavera,CAMISA P/H M/C BRIGHT WHITE CUBAVERA,Goods,112.96,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL,XXL"
adams_tmpl_camisa_p_h_m_l_parisian_blue_cubavera,CAMISA P/H M/L PARISIAN BLUE CUBAVERA,Goods,99.91,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Azul
adams_tmpl_camisa_p_h_m_l_parisian_blue_cubavera,CAMISA P/H M/L PARISIAN BLUE CUBAVERA,Goods,99.91,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_camisa_p_h_m_c_dark_blue_cubavera,CAMISA P/H M/C DARK BLUE CUBAVERA,Goods,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Color,Azul
adams_tmpl_camisa_p_h_m_c_dark_blue_cubavera,CAMISA P/H M/C DARK BLUE CUBAVERA,Goods,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla,"L,M,S,XL"
adams_tmpl_vestido_marcela_zoley_black,VESTIDO MARCELA ZOLEY BLACK,Goods,102.52,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color,Negro
adams_tmpl_vestido_marcela_zoley_black,VESTIDO MARCELA ZOLEY BLACK,Goods,102.52,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Talla,"L,M"
adams_tmpl_vestido_marcela_zoley_white,VESTIDO MARCELA ZOLEY WHITE,Goods,102.52,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color,Blanco
adams_tmpl_vestido_marcela_zoley_white,VESTIDO MARCELA ZOLEY WHITE,Goods,102.52,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Talla,"L,M,S"
adams_tmpl_vestido_stela_azul,VESTIDO STELA AZUL,Goods,147.74,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color,Azul
adams_tmpl_vestido_stela_azul,VESTIDO STELA AZUL,Goods,147.74,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Talla,L
adams_tmpl_terno_cb_h22_006nv,Terno CB-H22-006NV,Goods,82.52,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,Color,Azul
adams_tmpl_terno_cb_h22_006nv,Terno CB-H22-006NV,Goods,82.52,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,Talla,"30,32,34,36,38,40,42,44"
adams_tmpl_pantalon_pt_008_black_1,Pantalon PT-008-BLACK-1,Goods,60.80,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Marca,Bruno Cassini
adams_tmpl_pantalon_pt_008_black_1,Pantalon PT-008-BLACK-1,Goods,60.80,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla,"28,29,30,32,36,40"
adams_tmpl_pantalon_pt_6158_a7,Pantalon PT-6158-A7,Goods,60.80,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Marca,Bruno Cassini
adams_tmpl_pantalon_pt_6158_a7,Pantalon PT-6158-A7,Goods,60.80,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla,"30,32,34,36"
adams_tmpl_leva_lv_smoking_1bc,Leva LV-SMOKING-1BC,Goods,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Color,Negro
adams_tmpl_leva_lv_smoking_1bc,Leva LV-SMOKING-1BC,Goods,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Marca,Bruno Cassini
adams_tmpl_leva_lv_smoking_1bc,Leva LV-SMOKING-1BC,Goods,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla,"50,52,54,56"
adams_tmpl_pantalon_p_dama_sublime_cinta_black,PANTALON P/DAMA SUBLIME CINTA BLACK,Goods,45.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Color,Negro
adams_tmpl_pantalon_p_dama_sublime_cinta_black,PANTALON P/DAMA SUBLIME CINTA BLACK,Goods,45.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"L,M,S"
adams_tmpl_pantalon_p_dama_sublime_cinta_beige,PANTALON P/DAMA SUBLIME CINTA BEIGE,Goods,45.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"L,M,S"
adams_tmpl_pantalon_p_dama_sublime_red,PANTALON P/DAMA SUBLIME RED,Goods,53.83,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Color,Rojo
adams_tmpl_pantalon_p_dama_sublime_red,PANTALON P/DAMA SUBLIME RED,Goods,53.83,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"L,M,S"
adams_tmpl_pantalon_p_dama_sublime_black,PANTALON P/DAMA SUBLIME BLACK,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Color,Negro
adams_tmpl_pantalon_p_dama_sublime_black,PANTALON P/DAMA SUBLIME BLACK,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"L,M,S"
adams_tmpl_pantalon_p_dama_sublime_beige,PANTALON P/DAMA SUBLIME BEIGE,Goods,50.35,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Pantalones,Talla,"L,M,S"
adams_tmpl_blusa_3_buttons_cotton_olive,BLUSA 3 BUTTONS COTTON OLIVE,Goods,70.35,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_blusa_3_buttons_cotton_blue,BLUSA 3 BUTTONS COTTON BLUE,Goods,70.35,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Azul
adams_tmpl_blusa_3_buttons_cotton_blue,BLUSA 3 BUTTONS COTTON BLUE,Goods,70.35,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_blusa_organza_satin_white,BLUSA ORGANZA SATIN WHITE,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Blanco
adams_tmpl_blusa_organza_satin_white,BLUSA ORGANZA SATIN WHITE,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_blusa_organza_satin_mocha,BLUSA ORGANZA SATIN MOCHA,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_blusa_organza_satin_blue,BLUSA ORGANZA SATIN BLUE,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Color,Azul
adams_tmpl_blusa_organza_satin_blue,BLUSA ORGANZA SATIN BLUE,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_blusa_satin_cien_l_gray,BLUSA SATIN CIEN L/GRAY,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_set_vest_pant_cien_black,SET VEST & PANT CIEN BLACK,Goods,106.87,0.00,0.0,Categoría sugerida: Sin Categoria,Color,Negro
adams_tmpl_set_vest_pant_cien_black,SET VEST & PANT CIEN BLACK,Goods,106.87,0.00,0.0,Categoría sugerida: Sin Categoria,Talla,"L,M,S"
adams_tmpl_top_halter_neck_ivory,TOP HALTER NECK IVORY,Goods,64.26,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_top_one_should_dark_navy,TOP ONE SHOULD DARK NAVY,Goods,59.91,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Color,Azul Marino
adams_tmpl_top_one_should_dark_navy,TOP ONE SHOULD DARK NAVY,Goods,59.91,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_top_one_should_black,TOP ONE SHOULD BLACK,Goods,52.96,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Color,Negro
adams_tmpl_top_one_should_black,TOP ONE SHOULD BLACK,Goods,52.96,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_top_long_sleeves_navy_taupe,TOP LONG SLEEVES NAVY TAUPE,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Color,Azul Marino
adams_tmpl_top_long_sleeves_navy_taupe,TOP LONG SLEEVES NAVY TAUPE,Goods,66.87,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_bodysuite_charcoal,BODYSUITE CHARCOAL,Goods,40.78,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_bodysuite_lt_sage,BODYSUITE LT SAGE,Goods,39.91,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_top_sleves_knit_emerald,TOP SLEVES KNIT EMERALD,Goods,52.09,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_top_sleves_burgundy,TOP SLEVES BURGUNDY,Goods,58.17,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_top_sleves_black,TOP SLEVES BLACK,Goods,66.00,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Color,Negro
adams_tmpl_top_sleves_black,TOP SLEVES BLACK,Goods,66.00,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_top_rayon_mocha_mousse,TOP RAYON MOCHA MOUSSE,Goods,66.00,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Tops,Talla,"L,M,S"
adams_tmpl_falda_mini_mocha_mousse,FALDA MINI MOCHA MOUSSE,Goods,53.83,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Faldas,Talla,"L,M,S"
adams_tmpl_vestido_midi_maxi_black,VESTIDO MIDI/MAXI BLACK,Goods,77.30,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color,Negro
adams_tmpl_vestido_midi_maxi_black,VESTIDO MIDI/MAXI BLACK,Goods,77.30,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Talla,"L,M,S"
adams_tmpl_bodysuite_ash_rose,BODYSUITE ASH ROSE,Goods,48.61,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla,"L,M,S"
adams_tmpl_vestido_viviene_olivo,VESTIDO VIVIENE OLIVO,Goods,130.35,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Talla,"L,M"
adams_tmpl_vestido_beatrice_red,VESTIDO BEATRICE RED,Goods,147.74,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color,Rojo
