External ID,Name,Product Type,Product Category,Sales Price,Cost,Can be Sold,Can be Purchased,is_storable,available_in_pos,Product Attributes / Attribute,Product Attributes / Values,Product Attributes / Create Variants
product_template_pt_23c25168_220,Pantalon PT-23C25168-220,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Talla,"32,34,48",
product_template_pt_23c25168_220,Pantalon PT-23C25168-220,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_pt_24e2712_3,Pantalon PT-24E2712-3,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Talla,36,
product_template_pt_24e2712_3,Pantalon PT-24E2712-3,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_pt_24e2712_3,Pantalon PT-24E2712-3,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Color,Azul,
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul Marino,
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Color,Azul Marino,
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Color,Azul,
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,Goods,Sin Categoria,43.39,0.00,True,True,True,True,Color,Azul Marino,
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul Marino,
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul,
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul Marino,
product_template_sh_nap_wh_bg,M. SHORT P/DAMA NAPOLE BLANCO/BEIGE,Goods,Ropa / Mujeres,47.74,0.00,True,True,True,True,Talla,"L,M,S,XS",
product_template_sh_nap_wh_bg,M. SHORT P/DAMA NAPOLE BLANCO/BEIGE,Goods,Ropa / Mujeres,47.74,0.00,True,True,True,True,Color,Blanco,
product_template_sh_nap_wh_az,M. SHORT P/DAMA NAPOLE BLANCO/AZUL,Goods,Ropa / Mujeres,47.74,0.00,True,True,True,True,Talla,"L,M,S,XS",
product_template_sh_nap_wh_az,M. SHORT P/DAMA NAPOLE BLANCO/AZUL,Goods,Ropa / Mujeres,47.74,0.00,True,True,True,True,Color,Multicolor,
product_template_cam_nap_ov_az,M. CAMISA P/DAMA NAPOLI OVERSIDE AZUL,Goods,Ropa / Mujeres / Blusas,65.13,0.00,True,True,True,True,Talla,"M,S",
product_template_cam_nap_ov_az,M. CAMISA P/DAMA NAPOLI OVERSIDE AZUL,Goods,Ropa / Mujeres / Blusas,65.13,0.00,True,True,True,True,Color,Azul,
product_template_cam_nap_ov_bg,M. CAMISA P/DAMA NAPOLI OVERSIDE BEIGE,Goods,Ropa / Mujeres / Blusas,65.13,0.00,True,True,True,True,Talla,"M,S",
product_template_zp_cassini_ps_pt_blk,Zapato ZP-CASSINI-PS-PT-BLK,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Talla,"5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,30",
product_template_zp_cassini_ps_pt_blk,Zapato ZP-CASSINI-PS-PT-BLK,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_zp_cassini_ps_pt_blk,Zapato ZP-CASSINI-PS-PT-BLK,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Color,Negro,
product_template_zp_50224_cassini_vn,Zapato ZP-50224-CASSINI-VN,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Talla,"6.5,7,7.5,8,8.5,9,9.5,10",
product_template_zp_50224_cassini_vn,Zapato ZP-50224-CASSINI-VN,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_zp_50224_cassini_vn,Zapato ZP-50224-CASSINI-VN,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Color,Vino,
product_template_pt_25c29118_13,Pantalon PT-25C29118-13,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,38,
product_template_pt_25c29118_13,Pantalon PT-25C29118-13,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_pt_25c29118_13,Pantalon PT-25C29118-13,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Color,Azul Marino,
product_template_lv_25c29118_13,Leva LV-25C29118-13,Goods,Ropa / Hombres / Levas,173.83,0.00,True,True,True,True,Talla,54,
product_template_lv_25c29118_13,Leva LV-25C29118-13,Goods,Ropa / Hombres / Levas,173.83,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_lv_25c29118_13,Leva LV-25C29118-13,Goods,Ropa / Hombres / Levas,173.83,0.00,True,True,True,True,Color,Azul Marino,
product_template_sl,H. CORBATA P/CABALLEROS NEGRO LABRADO,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Color,"Azul,Azul Marino,Gris,Multicolor,Negro,Rojo,Verde,Vino",
product_template_sl,H. CORBATA P/CABALLEROS NEGRO LABRADO,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Ancho Corbata,"1 cm,2 cm,3 cm,4 cm,5 cm,6 cm,7 cm,8 cm,9 cm,10 cm,11 cm,12 cm,13 cm,14 cm,15 cm,16 cm,17 cm,18 cm,19 cm,20 cm,21 cm,22 cm,23 cm,24 cm,25 cm,26 cm,27 cm,28 cm,29 cm,30 cm,31 cm,32 cm,33 cm,34 cm,35 cm,36 cm,37 cm,38 cm,39 cm,40 cm,41 cm,42 cm,43 cm,44 cm,45 cm,46 cm,47 cm,48 cm,49 cm,50 cm,51 cm,52 cm,53 cm,54 cm,55 cm,56 cm,57 cm,58 cm,59 cm,60 cm,61 cm,62 cm,63 cm,64 cm,65 cm,66 cm,67 cm,68 cm,69 cm,70 cm,71 cm,72 cm,73 cm,74 cm,75 cm,76 cm,77 cm,78 cm,79 cm,80 cm,81 cm,82 cm,83 cm,84 cm",
