product_tmpl_id/id,Internal Reference,Name,Variant Values,Sales Price,Cost
__import__.product_template_ref_leila_li,REF-LEILA-LI/S,M. VESTIDO MOPA LINO ESTAMPADO,Talla: S,172.09,0.00
__import__.product_template_ref_narel_ne,REF-NAREL-NE/L,M. VESTIDO MOPA NEGRO,Talla: L,146.87,0.00
__import__.product_template_ref_leila_li,REF-LEILA-LI/XL,M. VESTIDO MOPA LINO ESTAMPADO,Talla: XL,172.09,0.00
__import__.product_template_ref_leila_li,REF-LEILA-LI/M,M. VESTIDO MOPA LINO ESTAMPADO,Talla: M,172.09,0.00
__import__.product_template_ref_leila_li,REF-LEILA-LI/L,M. VESTIDO MOPA LINO ESTAMPADO,Talla: L,172.09,0.00
__import__.product_template_ref_ivana_je,REF-IVANA-JE/S,M. VESTIDO MOPA JEANS,Talla: S,166.00,0.00
__import__.product_template_ref_hortensia_vi,REF-HORTENSIA-VI/L,M. VESTIDO ESTAMPADO VINO,Talla: L,142.52,0.00
__import__.product_template_ref_hortensia_vi,REF-HORTENSIA-VI/XL,M. VESTIDO ESTAMPADO VINO,Talla: XL,142.52,0.00
__import__.product_template_ref_ivana_je,REF-IVANA-JE/L,M. VESTIDO MOPA JEANS,Talla: L,166.00,0.00
__import__.product_template_ref_ivana_je,REF-IVANA-JE/M,M. VESTIDO MOPA JEANS,Talla: M,166.00,0.00
__import__.product_template_ref_vera_ve,REF-VERA-VE/L,M. VESTIDO ESTAMPADO VERDE,Talla: L,137.30,0.00
__import__.product_template_lv_smoking_1bc,LV-SMOKING-1BC/54,Leva LV-SMOKING-1BC,Talla: 54,217.30,0.00
__import__.product_template_lv_smoking_1bc,LV-SMOKING-1BC/50,Leva LV-SMOKING-1BC,Talla: 50,217.30,0.00
__import__.product_template_pt_6158_a7,PT-6158-A7/32,Pantalon PT-6158-A7,Talla: 32,60.80,0.00
__import__.product_template_ve_passion_esl,VE-PASSION-ESL/10,Terno VE-PASSION-ESL,Talla: 10,344.26,0.00
__import__.product_template_ve_passion_bl_a,VE-PASSION-BL-A/10,Terno VE-PASSION-BL-A,Talla: 10,239.91,0.00
__import__.product_template_ve_passion_dro,VE-PASSION-DRO/8,Terno VE-PASSION-DRO,Talla: 8,292.09,0.00
__import__.product_template_ve_passion_ol,VE-PASSION-OL/8,Terno VE-PASSION-OL,Talla: 8,344.26,0.00
__import__.product_template_pant_cien_wh,PANT-CIEN-WH/S,PANTALON P/DAMA CIEN WHITE,Talla: S,61.65,0.00
__import__.product_template_pant_cien_wh,PANT-CIEN-WH/M,PANTALON P/DAMA CIEN WHITE,Talla: M,61.65,0.00
__import__.product_template_pant_cien_wh,PANT-CIEN-WH/L,PANTALON P/DAMA CIEN WHITE,Talla: L,61.65,0.00
__import__.product_template_pant_cien_bg,PANT-CIEN-BG/S,PANTALON P/DAMA CIEN BEIGE,Talla: S,61.65,0.00
__import__.product_template_pant_cien_bg,PANT-CIEN-BG/M,PANTALON P/DAMA CIEN BEIGE,Talla: M,61.65,0.00
__import__.product_template_pant_cien_bg,PANT-CIEN-BG/L,PANTALON P/DAMA CIEN BEIGE,Talla: L,61.65,0.00
__import__.product_template_zp_cassini_oxford_ml,ZP-CASSINI-OXFORD-ML/7,Zapato ZP-CASSINI-OXFORD-ML,Talla: 7,152.09,0.00
__import__.product_template_zp_50224_cassini_vn,ZP-50224-CASSINI-VN/6.5,Zapato ZP-50224-CASSINI-VN,Talla: 6.5,152.09,0.00
__import__.product_template_zp_cassini_oxford_ml,ZP-CASSINI-OXFORD-ML/9.5,Zapato ZP-CASSINI-OXFORD-ML,Talla: 9.5,152.09,0.00
__import__.product_template_zp_cassini_oxford_ml,ZP-CASSINI-OXFORD-ML/9,Zapato ZP-CASSINI-OXFORD-ML,Talla: 9,152.09,0.00
__import__.product_template_zp_cassini_oxford_ml,ZP-CASSINI-OXFORD-ML/8.5,Zapato ZP-CASSINI-OXFORD-ML,Talla: 8.5,152.09,0.00
__import__.product_template_zp_cassini_oxford_ml,ZP-CASSINI-OXFORD-ML/8,Zapato ZP-CASSINI-OXFORD-ML,Talla: 8,152.09,0.00
__import__.product_template_zp_cassini_oxford_ml,ZP-CASSINI-OXFORD-ML/7.5,Zapato ZP-CASSINI-OXFORD-ML,Talla: 7.5,152.09,0.00
__import__.product_template_pt_3705_25,PT-3705-25/10,Pantalon PT-3705-25,Talla: 10,57.99,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/58,Terno 24E510097-5BC-2,Talla: 58,243.39,0.00
__import__.product_template_24b11210_100bc_2,24B11210-100BC-2/58,Terno 24B11210-100BC-2,Talla: 58,260.78,0.00
__import__.product_template_24b11210_100bc_2,24B11210-100BC-2/46,Terno 24B11210-100BC-2,Talla: 46,260.78,0.00
__import__.product_template_24b11210_100bc_2,24B11210-100BC-2/48,Terno 24B11210-100BC-2,Talla: 48,260.78,0.00
__import__.product_template_24b11210_100bc_2,24B11210-100BC-2/50,Terno 24B11210-100BC-2,Talla: 50,260.78,0.00
__import__.product_template_24b11210_100bc_2,24B11210-100BC-2/52,Terno 24B11210-100BC-2,Talla: 52,260.78,0.00
__import__.product_template_24b11210_100bc_2,24B11210-100BC-2/54,Terno 24B11210-100BC-2,Talla: 54,260.78,0.00
__import__.product_template_24b11210_100bc_2,24B11210-100BC-2/56,Terno 24B11210-100BC-2,Talla: 56,260.78,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/70,Terno 24E2712-3BC-2,Talla: 70,304.26,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/68,Terno 24E2712-3BC-2,Talla: 68,304.26,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/56,Terno 24E510097-5BC-2,Talla: 56,243.39,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/64,Terno 24E510097-5BC-2,Talla: 64,304.26,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/60,Terno 24E510097-5BC-2,Talla: 60,304.26,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/62,Terno 24E510097-5BC-2,Talla: 62,304.26,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/54,Terno 24E510097-5BC-2,Talla: 54,243.39,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/66,Terno 24E510097-5BC-2,Talla: 66,304.26,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/68,Terno 24E510097-5BC-2,Talla: 68,304.26,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/70,Terno 24E510097-5BC-2,Talla: 70,304.26,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/52,Terno 24E510097-5BC-2,Talla: 52,243.39,0.00
__import__.product_template_24e312010_6bc_2,24E312010-6BC-2/46,Terno 24E312010-6BC-2,Talla: 46,243.39,0.00
__import__.product_template_24c28061_76bc_2,24C28061-76BC-2/54,Terno 24C28061-76BC-2,Talla: 54,243.39,0.00
__import__.product_template_24e312010_6bc_2,24E312010-6BC-2/48,Terno 24E312010-6BC-2,Talla: 48,243.39,0.00
__import__.product_template_24c28061_76bc_2,24C28061-76BC-2/58,Terno 24C28061-76BC-2,Talla: 58,243.39,0.00
__import__.product_template_24e312010_6bc_2,24E312010-6BC-2/50,Terno 24E312010-6BC-2,Talla: 50,243.39,0.00
__import__.product_template_24c28061_76bc_2,24C28061-76BC-2/56,Terno 24C28061-76BC-2,Talla: 56,243.39,0.00
__import__.product_template_24c28061_76bc_2,24C28061-76BC-2/50,Terno 24C28061-76BC-2,Talla: 50,243.39,0.00
__import__.product_template_24c28061_76bc_2,24C28061-76BC-2/46,Terno 24C28061-76BC-2,Talla: 46,243.39,0.00
__import__.product_template_24c29118_12bc_2,24C29118-12BC-2/60,Terno 24C29118-12BC-2,Talla: 60,304.26,0.00
__import__.product_template_24c29118_12bc_2,24C29118-12BC-2/68,Terno 24C29118-12BC-2,Talla: 68,304.26,0.00
__import__.product_template_24c29118_12bc_2,24C29118-12BC-2/66,Terno 24C29118-12BC-2,Talla: 66,304.26,0.00
__import__.product_template_24c29118_12bc_2,24C29118-12BC-2/64,Terno 24C29118-12BC-2,Talla: 64,304.26,0.00
__import__.product_template_24c29118_12bc_2,24C29118-12BC-2/70,Terno 24C29118-12BC-2,Talla: 70,304.26,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/66,Terno 24E2712-3BC-2,Talla: 66,304.26,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/60,Terno 24E2712-3BC-2,Talla: 60,304.26,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/64,Terno 24E2712-3BC-2,Talla: 64,304.26,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/62,Terno 24E2712-3BC-2,Talla: 62,304.26,0.00
__import__.product_template_24c29118_12bc_2,24C29118-12BC-2/62,Terno 24C29118-12BC-2,Talla: 62,304.26,0.00
__import__.product_template_24e312010_6bc_2,24E312010-6BC-2/52,Terno 24E312010-6BC-2,Talla: 52,243.39,0.00
__import__.product_template_24e312010_6bc_2,24E312010-6BC-2/54,Terno 24E312010-6BC-2,Talla: 54,243.39,0.00
__import__.product_template_24e312010_6bc_2,24E312010-6BC-2/56,Terno 24E312010-6BC-2,Talla: 56,243.39,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/50,Terno 24E510097-5BC-2,Talla: 50,243.39,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/48,Terno 24E510097-5BC-2,Talla: 48,243.39,0.00
__import__.product_template_24e510097_5bc_2,24E510097-5BC-2/46,Terno 24E510097-5BC-2,Talla: 46,243.39,0.00
__import__.product_template_24e312010_6bc_2,24E312010-6BC-2/58,Terno 24E312010-6BC-2,Talla: 58,243.39,0.00
__import__.product_template_23a0402_2,23A0402-2/48,Leva 23A0402-2,Talla: 48,165.13,0.00
__import__.product_template_23a0402_2,23A0402-2/50,Leva 23A0402-2,Talla: 50,165.13,0.00
__import__.product_template_23a0402_2,23A0402-2/52,Leva 23A0402-2,Talla: 52,165.13,0.00
__import__.product_template_23a0402_2,23A0402-2/54,Leva 23A0402-2,Talla: 54,165.13,0.00
__import__.product_template_23a0402_2,23A0402-2/56,Leva 23A0402-2,Talla: 56,165.13,0.00
__import__.product_template_23a0402_2,23A0402-2/58,Leva 23A0402-2,Talla: 58,165.13,0.00
__import__.product_template_23a0402_2,23A0402-2/60,Leva 23A0402-2,Talla: 60,165.13,0.00
__import__.product_template_23a0402_5,23A0402-5/46,Leva 23A0402-5,Talla: 46,165.13,0.00
__import__.product_template_23a0402_5,23A0402-5/48,Leva 23A0402-5,Talla: 48,165.13,0.00
__import__.product_template_23a0402_5,23A0402-5/50,Leva 23A0402-5,Talla: 50,165.13,0.00
__import__.product_template_23a0402_5,23A0402-5/52,Leva 23A0402-5,Talla: 52,165.13,0.00
__import__.product_template_23a0402_5,23A0402-5/54,Leva 23A0402-5,Talla: 54,165.13,0.00
__import__.product_template_23a0402_1,23A0402-1/52,Leva 23A0402-1,Talla: 52,165.13,0.00
__import__.product_template_23a0402_1,23A0402-1/54,Leva 23A0402-1,Talla: 54,165.13,0.00
__import__.product_template_23a0402_1,23A0402-1/56,Leva 23A0402-1,Talla: 56,165.13,0.00
__import__.product_template_23a0402_1,23A0402-1/58,Leva 23A0402-1,Talla: 58,165.13,0.00
__import__.product_template_23a0402_1,23A0402-1/60,Leva 23A0402-1,Talla: 60,165.13,0.00
__import__.product_template_23a0402_2,23A0402-2/46,Leva 23A0402-2,Talla: 46,165.13,0.00
__import__.product_template_23a0402_5,23A0402-5/56,Leva 23A0402-5,Talla: 56,165.13,0.00
__import__.product_template_24c28061_76bc_2,24C28061-76BC-2/48,Terno 24C28061-76BC-2,Talla: 48,243.39,0.00
__import__.product_template_24c28061_76bc_2,24C28061-76BC-2/52,Terno 24C28061-76BC-2,Talla: 52,243.39,0.00
__import__.product_template_23a0402_1,23A0402-1/46,Leva 23A0402-1,Talla: 46,165.13,0.00
__import__.product_template_23a0402_1,23A0402-1/48,Leva 23A0402-1,Talla: 48,165.13,0.00
__import__.product_template_23a0402_1,23A0402-1/50,Leva 23A0402-1,Talla: 50,165.13,0.00
__import__.product_template_23e4246_15,23E4246-15/46,Leva 23E4246-15,Talla: 46,165.13,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/46,Terno 24E2712-3BC-2,Talla: 46,243.39,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/48,Terno 24E2712-3BC-2,Talla: 48,243.39,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/50,Terno 24E2712-3BC-2,Talla: 50,243.39,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/52,Terno 24E2712-3BC-2,Talla: 52,243.39,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/54,Terno 24E2712-3BC-2,Talla: 54,243.39,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/56,Terno 24E2712-3BC-2,Talla: 56,243.39,0.00
__import__.product_template_24e2712_3bc_2,24E2712-3BC-2/58,Terno 24E2712-3BC-2,Talla: 58,304.26,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/46,Terno 23C25168-220BC-2,Talla: 46,243.39,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/48,Terno 23C25168-220BC-2,Talla: 48,243.39,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/50,Terno 23C25168-220BC-2,Talla: 50,243.39,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/52,Terno 23C25168-220BC-2,Talla: 52,243.39,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/54,Terno 23C25168-220BC-2,Talla: 54,243.39,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/56,Terno 23C25168-220BC-2,Talla: 56,243.39,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/58,Terno 23C25168-220BC-2,Talla: 58,243.39,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/60,Terno 23C25168-220BC-2,Talla: 60,304.26,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/62,Terno 23C25168-220BC-2,Talla: 62,304.26,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/64,Terno 23C25168-220BC-2,Talla: 64,304.26,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/66,Terno 23C25168-220BC-2,Talla: 66,304.26,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/68,Terno 23C25168-220BC-2,Talla: 68,304.26,0.00
__import__.product_template_23c25168_220bc_2,23C25168-220BC-2/70,Terno 23C25168-220BC-2,Talla: 70,304.26,0.00
__import__.product_template_ve_ginb_fuc,VE-GINB-FUC/L,VESTIDO GINEBRA FUCSIA,Talla: L,157.32,0.00
__import__.product_template_ve_maia_blk,VE-MAIA-BLK/M,VESTIDO MAIA BLACK,Talla: M,134.70,0.00
__import__.product_template_ve_maia_blk,VE-MAIA-BLK/S,VESTIDO MAIA BLACK,Talla: S,134.70,0.00
__import__.product_template_ve_maia_pl,VE-MAIA-PL/M,VESTIDO MAIA PLATA,Talla: M,134.70,0.00
__import__.product_template_ve_maia_pl,VE-MAIA-PL/S,VESTIDO MAIA PLATA,Talla: S,134.70,0.00
__import__.product_template_ve_maia_lnt_grn,VE-MAIA-LNT-GRN/M,VESTIDO LENTEJUELA MAIA GREEN,Talla: M,143.39,0.00
__import__.product_template_ve_joli_tur,VE-JOLI-TUR/M,VESTIDO JOLIE TURQUESA,Talla: M,134.70,0.00
__import__.product_template_ve_joli_tur,VE-JOLI-TUR/S,VESTIDO JOLIE TURQUESA,Talla: S,134.70,0.00
__import__.product_template_ve_tani_pur,VE-TANI-PUR/M,VESTIDO TANIA PURPURA,Talla: M,112.09,0.00
__import__.product_template_ve_tani_pur,VE-TANI-PUR/S,VESTIDO TANIA PURPURA,Talla: S,112.09,0.00
__import__.product_template_sd040_2b_ch,SD040-2B-CH/8,Terno SD040-2B-CH,Talla: 8,133.84,0.00
__import__.product_template_cj_pia_skb,CJ-PIA-SKB/S,CONJUNTO PIA SKY BLUE MOPA,Talla: S,147.74,0.00
__import__.product_template_cj_pia_skb,CJ-PIA-SKB/M,CONJUNTO PIA SKY BLUE MOPA,Talla: M,147.74,0.00
__import__.product_template_pt_24c29918_16,PT-24C29918-16/38,Pantalon PT-24C29918-16,Talla: 38,47.74,0.00
__import__.product_template_pt_23c29386_86,PT-23C29386-86/48,Pantalon PT-23C29386-86,Talla: 48,47.74,0.00
__import__.product_template_sh_ml_ryg,SH-ML-RYG/M,M. SHORT MILANO RAYA GRIS,Talla: M,45.45,0.00
__import__.product_template_sh_ml_ryg,SH-ML-RYG/L,M. SHORT MILANO RAYA GRIS,Talla: L,45.45,0.00
__import__.product_template_top_ol_azm,TOP-OL-AZM/M,M. TOP OLIVIA AZUL MARINO,Talla: M,35.63,0.00
__import__.product_template_top_ol_azm,TOP-OL-AZM/L,M. TOP OLIVIA AZUL MARINO,Talla: L,35.63,0.00
__import__.product_template_ch_ml_ryg,CH-ML-RYG/S,M. CHALECO MILANO RAYA GRIS,Talla: S,40.98,0.00
__import__.product_template_ch_ml_ryg,CH-ML-RYG/L,M. CHALECO MILANO RAYA GRIS,Talla: L,40.98,0.00
__import__.product_template_ch_ml_ryg,CH-ML-RYG/M,M. CHALECO MILANO RAYA GRIS,Talla: M,40.98,0.00
__import__.product_template_pat_al_azm,PAT-AL-AZM/L,M. PANTALON AZUL MARINO,Talla: L,57.95,0.00
__import__.product_template_top_ol_azm,TOP-OL-AZM/S,M. TOP OLIVIA AZUL MARINO,Talla: S,35.63,0.00
__import__.product_template_top_ol_azm,TOP-OL-AZM/XL,M. TOP OLIVIA AZUL MARINO,Talla: XL,35.63,0.00
__import__.product_template_top_ol_azm,TOP-OL-AZM/XS,M. TOP OLIVIA AZUL MARINO,Talla: XS,35.63,0.00
__import__.product_template_pat_al_azm,PAT-AL-AZM/XS,M. PANTALON AZUL MARINO,Talla: XS,57.95,0.00
__import__.product_template_pat_al_azm,PAT-AL-AZM/XL,M. PANTALON AZUL MARINO,Talla: XL,57.95,0.00
__import__.product_template_pat_al_azm,PAT-AL-AZM/S,M. PANTALON AZUL MARINO,Talla: S,57.95,0.00
__import__.product_template_pat_al_azm,PAT-AL-AZM/M,M. PANTALON AZUL MARINO,Talla: M,57.95,0.00
__import__.product_template_sh_ml_ryg,SH-ML-RYG/S,M. SHORT MILANO RAYA GRIS,Talla: S,45.45,0.00
__import__.product_template_cam_andrea_az_no_consig,CAM-ANDREA-AZ-NO-CONSIG/S,CAMISA ANDREA AZUL NOCHE,Talla: S,46.00,0.00
__import__.product_template_cam_andrea_az_no_consig,CAM-ANDREA-AZ-NO-CONSIG/L,CAMISA ANDREA AZUL NOCHE,Talla: L,46.00,0.00
__import__.product_template_cam_andrea_az_no_consig,CAM-ANDREA-AZ-NO-CONSIG/M,CAMISA ANDREA AZUL NOCHE,Talla: M,46.00,0.00
__import__.product_template_cam_andrea_wht_consig,CAM-ANDREA-WHT-CONSIG/XS,CAMISA ANDREA WHITE,Talla: XS,46.00,0.00
__import__.product_template_cam_andrea_wht_consig,CAM-ANDREA-WHT-CONSIG/XL,CAMISA ANDREA WHITE,Talla: XL,46.00,0.00
__import__.product_template_cam_andrea_wht_consig,CAM-ANDREA-WHT-CONSIG/S,CAMISA ANDREA WHITE,Talla: S,46.00,0.00
__import__.product_template_cam_andrea_wht_consig,CAM-ANDREA-WHT-CONSIG/L,CAMISA ANDREA WHITE,Talla: L,46.00,0.00
__import__.product_template_cam_andrea_wht_consig,CAM-ANDREA-WHT-CONSIG/M,CAMISA ANDREA WHITE,Talla: M,46.00,0.00
__import__.product_template_cam_andrea_azn_consig,CAM-ANDREA-AZN-CONSIG/XS,CAMISA ANDREA AZUL MARINO,Talla: XS,46.00,0.00
__import__.product_template_cam_andrea_azn_consig,CAM-ANDREA-AZN-CONSIG/XL,CAMISA ANDREA AZUL MARINO,Talla: XL,46.00,0.00
__import__.product_template_cam_andrea_azn_consig,CAM-ANDREA-AZN-CONSIG/S,CAMISA ANDREA AZUL MARINO,Talla: S,46.00,0.00
__import__.product_template_cam_andrea_azn_consig,CAM-ANDREA-AZN-CONSIG/L,CAMISA ANDREA AZUL MARINO,Talla: L,46.00,0.00
__import__.product_template_cam_andrea_azn_consig,CAM-ANDREA-AZN-CONSIG/M,CAMISA ANDREA AZUL MARINO,Talla: M,46.00,0.00
__import__.product_template_ent_gloria_wht_consig,ENT-GLORIA-WHT-CONSIG/S,ENTERIZO GLORIA WHITE,Talla: S,74.70,0.00
__import__.product_template_ent_gloria_wht_consig,ENT-GLORIA-WHT-CONSIG/L,ENTERIZO GLORIA WHITE,Talla: L,74.70,0.00
__import__.product_template_ent_gloria_wht_consig,ENT-GLORIA-WHT-CONSIG/M,ENTERIZO GLORIA WHITE,Talla: M,74.70,0.00
__import__.product_template_pt_carol_wht_consig,PT-CAROL-WHT-CONSIG/XS,PANTALON CAROLINA WHITE,Talla: XS,59.04,0.00
__import__.product_template_pt_carol_wht_consig,PT-CAROL-WHT-CONSIG/XL,PANTALON CAROLINA WHITE,Talla: XL,59.04,0.00
__import__.product_template_pt_carol_wht_consig,PT-CAROL-WHT-CONSIG/S,PANTALON CAROLINA WHITE,Talla: S,59.04,0.00
__import__.product_template_pt_carol_wht_consig,PT-CAROL-WHT-CONSIG/L,PANTALON CAROLINA WHITE,Talla: L,59.04,0.00
__import__.product_template_pt_carol_wht_consig,PT-CAROL-WHT-CONSIG/M,PANTALON CAROLINA WHITE,Talla: M,59.04,0.00
__import__.product_template_pt_carol_azn_consig,PT-CAROL-AZN-CONSIG/XS,PANTALON CAROLINA AZUL MARINO,Talla: XS,59.04,0.00
__import__.product_template_pt_carol_azn_consig,PT-CAROL-AZN-CONSIG/XL,PANTALON CAROLINA AZUL MARINO,Talla: XL,59.04,0.00
__import__.product_template_pt_carol_azn_consig,PT-CAROL-AZN-CONSIG/S,PANTALON CAROLINA AZUL MARINO,Talla: S,59.04,0.00
__import__.product_template_pt_carol_azn_consig,PT-CAROL-AZN-CONSIG/L,PANTALON CAROLINA AZUL MARINO,Talla: L,59.04,0.00
__import__.product_template_pt_carol_azn_consig,PT-CAROL-AZN-CONSIG/M,PANTALON CAROLINA AZUL MARINO,Talla: M,59.04,0.00
__import__.product_template_sh_cami_wht_consig,SH-CAMI-WHT-CONSIG/XS,SHORT CAMI WHITE,Talla: XS,42.52,0.00
__import__.product_template_sh_cami_wht_consig,SH-CAMI-WHT-CONSIG/XL,SHORT CAMI WHITE,Talla: XL,42.52,0.00
__import__.product_template_sh_cami_wht_consig,SH-CAMI-WHT-CONSIG/S,SHORT CAMI WHITE,Talla: S,42.52,0.00
__import__.product_template_sh_cami_wht_consig,SH-CAMI-WHT-CONSIG/L,SHORT CAMI WHITE,Talla: L,42.52,0.00
__import__.product_template_sh_cami_wht_consig,SH-CAMI-WHT-CONSIG/M,SHORT CAMI WHITE,Talla: M,42.52,0.00
__import__.product_template_sh_cami_azn_consig,SH-CAMI-AZN-CONSIG/XS,SHORT CAMI AZUL MARINO,Talla: XS,42.52,0.00
__import__.product_template_sh_cami_azn_consig,SH-CAMI-AZN-CONSIG/XL,SHORT CAMI AZUL MARINO,Talla: XL,42.52,0.00
__import__.product_template_sh_cami_azn_consig,SH-CAMI-AZN-CONSIG/S,SHORT CAMI AZUL MARINO,Talla: S,42.52,0.00
__import__.product_template_sh_cami_azn_consig,SH-CAMI-AZN-CONSIG/L,SHORT CAMI AZUL MARINO,Talla: L,42.52,0.00
__import__.product_template_sh_cami_azn_consig,SH-CAMI-AZN-CONSIG/M,SHORT CAMI AZUL MARINO,Talla: M,42.52,0.00
__import__.product_template_zp_hjvb_gam_gr,ZP-HJVB-GAM-GR/42,Zapato ZP-HJVB-GAM-GR,Talla: 42,73.83,0.00
__import__.product_template_vest_elsa_wh,VEST-ELSA-WH/S,VESTIDO ELSA WHITE,Talla: S,165.13,0.00
__import__.product_template_vest_elsa_wh,VEST-ELSA-WH/L,VESTIDO ELSA WHITE,Talla: L,165.13,0.00
__import__.product_template_vest_elsa_wh,VEST-ELSA-WH/M,VESTIDO ELSA WHITE,Talla: M,165.13,0.00
__import__.product_template_cj_paula_crm,CJ-PAULA-CRM/S,CONJUNTO PAULA CREMA,Talla: S,130.35,0.00
__import__.product_template_cj_paula_crm,CJ-PAULA-CRM/L,CONJUNTO PAULA CREMA,Talla: L,130.35,0.00
__import__.product_template_cj_paula_crm,CJ-PAULA-CRM/M,CONJUNTO PAULA CREMA,Talla: M,130.35,0.00
__import__.product_template_cj_alana_crm,CJ-ALANA-CRM/S,CONJUNTO ALANA CREMA,Talla: S,160.78,0.00
__import__.product_template_cj_alana_crm,CJ-ALANA-CRM/L,CONJUNTO ALANA CREMA,Talla: L,160.78,0.00
__import__.product_template_cj_alana_crm,CJ-ALANA-CRM/M,CONJUNTO ALANA CREMA,Talla: M,160.78,0.00
__import__.product_template_bl_luna_azn,BL-LUNA-AZN/S,BLUSA LUNA AZUL,Talla: S,65.13,0.00
__import__.product_template_bl_luna_azn,BL-LUNA-AZN/L,BLUSA LUNA AZUL,Talla: L,65.13,0.00
__import__.product_template_bl_luna_azn,BL-LUNA-AZN/M,BLUSA LUNA AZUL,Talla: M,65.13,0.00
__import__.product_template_bl_luna_cl,BL-LUNA-CL/S,BLUSA LUNA CELESTE,Talla: S,65.13,0.00
__import__.product_template_bl_luna_cl,BL-LUNA-CL/L,BLUSA LUNA CELESTE,Talla: L,65.13,0.00
__import__.product_template_bl_luna_cl,BL-LUNA-CL/M,BLUSA LUNA CELESTE,Talla: M,65.13,0.00
__import__.product_template_vest_kenya_tr,VEST-KENYA-TR/L,VESTIDO KENYA TERRACOTA,Talla: L,165.13,0.00
__import__.product_template_vest_kenya_tr,VEST-KENYA-TR/M,VESTIDO KENYA TERRACOTA,Talla: M,165.13,0.00
__import__.product_template_vest_elda_blk,VEST-ELDA-BLK/L,VESTIDO ELDA BLACK,Talla: L,142.52,0.00
__import__.product_template_vest_elda_blk,VEST-ELDA-BLK/M,VESTIDO ELDA BLACK,Talla: M,142.52,0.00
__import__.product_template_vest_anast_bge,VEST-ANAST-BGE/M,VESTIDO ANASTACIA BEIGE,Talla: M,142.52,0.00
